user_id,partner_id,nb_clicks_1week,product_price,product_age_group,device_type,audience_id,product_gender,click_timestamp,product_id,product_country,product_brand,product_title,product_category6,product_category5,Sales
12882352,235,1674,0.0,0,3,0,0,1604130747,3250,10,30335,432145,0,503,0
6169443,75,-1,0.0,0,3,0,0,1601398001,0,0,0,0,0,0,0
11166701,266,7,0.0,0,7,0,0,1598057400,833928,23,48433,499323,0,0,0
7797755,266,804,0.0,0,7,6786,0,1603158284,488553,23,20472,528581,181,254,0
6652513,223,-1,0.0,0,3,0,0,1598931552,0,0,0,0,0,0,0
8364285,135,-1,0.0,0,7,5657,0,1598803231,0,0,0,0,0,0,0
7935891,292,735,0.0,7,7,9495,13,1598820458,1218358,19,9187,10758,0,0,0
11014170,32,-1,0.0,0,7,18039,0,1603698334,0,0,0,0,0,0,0
13545817,109,0,0.0,0,3,0,13,1600727582,1495622,19,42606,144488,0,0,0
213710,225,-1,0.0,0,3,12657,0,1598752231,0,0,0,0,0,0,0
13682026,266,17,0.0,0,3,2420,0,1603098010,178707,23,40509,578080,0,0,0
7866635,15,-1,0.0,0,7,153,0,1598811753,0,0,0,0,0,0,0
384805,277,-1,0.0,0,3,0,0,1600744027,993206,8,0,0,0,0,0
7228657,308,0,0.0,4,7,0,14,1600477570,877996,8,8596,485370,0,0,0
3528773,247,24,0.0,4,3,16840,2,1597083666,1031367,10,51431,17378,0,0,0
3557022,219,-1,0.0,0,8,0,0,1603328852,0,0,0,0,0,0,0
11081208,96,39,0.0,0,7,0,0,1604186821,1389253,10,54848,646687,0,0,0
5440217,191,0,0.0,4,3,0,2,1601332696,234193,19,34401,141757,0,0,0
4773765,114,92,0.0,0,8,0,0,1604137061,218432,4,15069,361954,0,0,0
11834246,308,975,0.0,4,3,0,2,1600741688,1268956,8,53386,355875,0,0,0
5726800,225,-1,0.0,0,7,1704,0,1597444601,0,0,0,0,0,0,0
8168416,277,-1,0.0,0,3,0,0,1598849775,482731,8,0,0,0,0,0
3656382,247,2,0.0,4,3,0,2,1603103574,1391988,10,50773,38210,0,0,0
8968161,247,0,0.0,4,3,0,13,1601446231,291978,10,6091,273814,0,0,0
8603172,266,1809,0.0,0,7,0,0,1603765860,1496159,23,40094,414192,0,0,0
622163,191,0,0.0,4,3,0,2,1598845938,430338,19,2442,41275,0,0,0
10273769,203,3,0.0,4,7,0,13,1601311578,1342988,19,4959,76839,0,0,0
12532296,277,29,0.0,0,8,0,0,1598761515,1472357,8,0,113701,0,0,0
13481799,247,196,0.0,4,7,0,13,1604187648,222067,10,8953,140408,0,0,0
10507937,111,0,0.0,4,8,0,2,1604141549,131932,4,49514,643539,0,0,0
5320777,302,-1,0.0,0,7,0,0,1600741496,440580,8,0,0,0,0,0
11195234,250,3,0.0,4,3,5073,13,1603172223,1217686,4,11805,170781,0,0,0
11371364,56,829,0.0,0,3,7269,0,1597087630,1180430,10,21885,460587,0,0,0
4718539,175,-1,0.0,0,8,4490,0,1604214057,0,0,0,0,0,0,0
11007965,46,-1,0.0,0,7,0,0,1603094090,0,0,0,0,0,0,0
3656330,277,-1,0.0,0,3,0,0,1598759400,1285951,8,0,0,0,0,0
11718978,96,112,0.0,0,7,0,0,1603140536,535891,10,20215,199106,0,0,0
6577853,292,11,0.0,7,3,0,13,1598847624,1418731,19,22206,68466,0,0,0
1693327,96,294,0.0,0,3,0,0,1601443133,1603974,10,48808,393437,0,0,0
12736096,109,-1,0.0,0,3,0,0,1601317308,480275,19,0,0,0,0,0
1099270,138,-1,0.0,0,3,0,0,1598795295,948182,8,0,0,0,0,0
8079389,207,-1,0.0,0,8,0,0,1597081868,684661,4,11053,156181,0,0,0
3228375,85,-1,0.0,0,7,7863,0,1600710219,0,0,0,0,0,0,0
6319263,130,1,0.0,0,3,0,0,1597050166,766972,10,38885,43311,0,0,0
1914036,194,0,0.0,4,3,1636,14,1603125508,1116136,4,26405,682577,0,0,0
2252133,204,134,0.0,4,3,0,13,1603702388,429344,4,14355,27220,0,0,0
3515864,277,-1,0.0,0,3,16896,0,1597454845,502878,8,0,0,0,0,0
11638983,137,11,0.0,2,8,0,13,1598753297,902421,19,3629,59311,0,136,0
5167476,132,7571,0.0,4,3,0,13,1597097422,1263488,10,39795,390376,0,0,0
2983087,210,0,0.0,0,7,3842,0,1598885536,134767,8,32805,125083,0,244,0
749973,203,2,0.0,4,3,0,13,1598718203,63306,19,27634,402684,0,0,0
6755436,266,95,0.0,0,7,0,0,1603106429,1048140,23,55555,114951,0,0,0
8519504,277,-1,0.0,0,3,16888,0,1600721274,715001,8,0,0,0,0,0
12651830,2,-1,0.0,0,3,0,0,1597461299,0,0,0,0,0,0,0
5915895,5,2,0.0,6,3,0,0,1600484893,602583,19,52069,235550,0,0,0
6807207,242,6,0.0,0,7,2914,0,1603756601,185937,10,20563,566682,0,0,0
11853965,96,187,0.0,0,7,0,0,1601438498,1207401,10,19561,192454,0,0,0
4167160,277,599,0.0,0,7,0,0,1598908690,1427282,8,0,335604,0,104,0
8197202,135,-1,0.0,0,3,0,0,1597465351,0,0,0,0,0,0,0
8512381,175,-1,0.0,0,8,0,0,1604211441,0,0,0,0,0,0,0
6290518,161,221,0.0,0,7,4621,0,1603273496,672308,4,51118,759391,0,0,0
7797383,62,-1,0.0,0,7,0,0,1598052371,0,0,0,0,0,0,0
675424,96,109,0.0,0,3,0,0,1601448414,1448750,10,24599,53938,0,0,0
1728046,102,-1,0.0,4,7,4018,13,1604205367,1341927,10,49430,314420,0,0,0
6461161,277,-1,0.0,0,7,0,0,1597456118,457167,8,0,0,0,0,0
5260953,130,25,0.0,0,3,15228,0,1598008368,1471490,10,38885,544539,0,0,0
7017034,39,78,0.0,4,7,8470,14,1597126412,121057,4,33152,468424,0,0,0
154077,130,210,0.0,0,7,4360,0,1603707741,1328225,10,38885,52486,0,0,0
12687584,277,-1,0.0,0,3,0,0,1600451917,877916,8,0,0,0,0,0
4384665,311,-1,0.0,0,7,12054,0,1597102869,33248,4,0,0,0,0,0
3088271,289,-1,0.0,0,3,4550,0,1597105319,0,0,0,0,0,0,0
9125886,5,23,0.0,6,3,0,0,1598890654,703330,19,0,236597,0,0,0
3553936,11,35,0.0,4,7,0,13,1597128682,1125412,4,2344,625388,0,0,0
12175674,116,0,0.0,4,7,3279,13,1603316059,564063,10,32669,569769,0,0,0
2392006,277,76,0.0,0,3,11771,0,1600481365,667359,8,46920,153663,0,0,0
8757185,229,-1,0.0,0,3,0,0,1603170969,1072384,10,7738,115607,0,0,0
2366157,266,362,0.0,0,3,11043,0,1604143302,1256462,23,20366,89926,0,0,0
4584390,151,-1,0.0,0,3,0,0,1600718418,1079282,8,0,0,0,0,0
3643036,271,-1,0.0,0,3,0,0,1597065081,0,0,0,0,0,0,0
293945,85,-1,0.0,0,3,7863,0,1600464663,0,0,0,0,0,0,0
8919611,115,-1,0.0,0,3,2406,0,1598738636,0,0,0,0,0,0,0
6390590,130,17,0.0,0,3,0,0,1601364436,1033519,10,38885,375145,0,0,0
10855655,266,150,0.0,0,7,15546,0,1603152086,1038674,23,14673,209309,0,0,0
6750085,266,16,0.0,0,8,0,0,1604138500,1220813,23,1928,433867,0,0,0
13101722,209,5,0.0,0,7,4758,0,1598908488,1460595,8,27634,403267,0,0,0
11580261,23,-1,0.0,0,7,0,0,1601299591,907561,19,2616,47074,0,0,0
11867449,277,-1,0.0,0,3,0,0,1601339145,789914,8,0,0,0,0,0
548093,48,968,0.0,4,3,7850,14,1604133833,1253318,4,21845,177593,0,0,0
7773603,113,-1,0.0,0,3,0,0,1603177234,0,0,0,0,0,0,0
6672838,32,-1,0.0,0,3,14552,0,1603143856,0,0,0,0,0,0,0
11237715,75,-1,0.0,0,7,0,0,1597108794,0,0,0,0,0,0,0
9958401,277,-1,0.0,0,7,0,0,1598827039,39732,8,0,0,0,0,0
6566149,198,-1,0.0,0,3,0,0,1600714808,1342989,8,38509,436701,0,0,0
13045935,32,-1,0.0,0,7,9891,0,1603325743,0,0,0,0,0,0,0
2967793,119,5693,0.0,0,8,0,0,1597048712,1229195,4,37814,533941,0,0,0
11256420,277,-1,0.0,0,8,0,0,1600455351,741254,8,0,0,0,0,0
7941341,102,112,0.0,4,3,13831,13,1597084352,777235,10,0,738186,0,0,0
7123230,115,-1,0.0,4,3,0,13,1600726683,1599332,5,14293,625758,0,106,0
13155990,266,60,0.0,0,7,0,0,1603173775,1581138,23,23346,341264,0,0,0
6171776,20,12,0.0,11,3,0,15,1600735927,1013699,8,46188,616114,0,0,0
11069463,254,-1,0.0,0,3,0,0,1597472995,0,0,0,0,0,0,0
4516689,274,0,0.0,4,3,0,2,1601372171,342848,4,42299,417590,0,0,0
3388096,96,81,0.0,0,3,1123,0,1601367145,703118,10,42330,570902,0,0,0
2370664,277,-1,0.0,0,7,1952,0,1598710272,720923,8,0,0,0,0,0
1833510,75,-1,0.0,0,7,0,0,1603132709,0,0,0,0,0,0,0
2294474,198,1,0.0,0,7,0,0,1598730542,1336178,8,12375,196757,0,0,0
10144547,292,12,0.0,7,7,9495,13,1601298482,973302,19,12859,182233,0,0,0
11557750,296,-1,0.0,0,7,0,0,1597051623,954617,10,35583,487338,0,248,0
12207423,280,-1,0.0,0,3,15899,0,1601445907,0,0,0,0,0,0,0
5410115,191,3,0.0,4,7,0,2,1600466620,1030540,19,42352,416151,0,0,0
4830984,138,-1,0.0,0,7,0,0,1598732788,765639,8,0,0,0,0,0
10041366,75,-1,0.0,0,3,13935,0,1603153970,0,0,0,0,0,0,0
6849759,245,-1,0.0,0,7,0,0,1598032899,0,0,0,0,0,0,0
1350911,247,17,0.0,4,3,17467,2,1603704443,862674,10,53805,17525,0,0,0
3661460,277,-1,0.0,0,7,0,0,1600461426,494122,8,0,0,0,0,0
4213624,247,157,0.0,4,3,0,13,1603102509,732603,10,7738,115587,0,0,0
9070062,191,1,0.0,4,8,1368,2,1598808387,350776,19,22532,664088,0,0,0
13470905,96,340,0.0,0,3,8612,0,1604201074,531307,10,19561,528299,0,0,0
9672911,277,57,0.0,0,3,16488,0,1598849281,602823,8,0,119564,0,0,0
1964685,308,38,0.0,4,3,0,2,1600690441,801716,8,21007,486148,0,0,0
7559158,277,-1,0.0,0,3,0,0,1598713328,355400,8,0,0,0,0,0
8496437,164,1,0.0,0,3,13474,0,1597443249,1586274,8,18178,691135,0,713,0
9325498,309,3,0.0,6,3,0,2,1597118400,668042,4,31189,790208,0,0,0
4702466,223,-1,0.0,0,3,0,0,1600748357,0,0,0,0,0,0,0
5330418,24,19,0.0,0,3,0,0,1604215296,1200184,10,23873,679495,0,0,0
7358032,229,-1,0.0,0,7,0,0,1601427807,1062361,10,8953,269368,0,0,0
7056369,277,-1,0.0,0,3,0,0,1598725352,526029,8,0,0,0,0,0
12605284,48,42,0.0,4,3,0,14,1603094938,360552,4,4780,73365,0,0,0
13303947,292,18,0.0,7,3,0,2,1600459637,923062,19,1625,393367,0,0,0
766344,96,0,0.0,0,7,0,0,1603167042,1624905,10,19561,50751,0,0,0
3457352,226,-1,0.0,0,7,0,0,1600712812,0,0,0,0,0,0,0
13047853,254,-1,0.0,0,3,0,0,1600496706,114149,13,20000,262138,0,455,0
6063010,277,-1,0.0,0,7,16888,0,1598900989,1079171,8,0,0,0,0,0
2164648,277,-1,0.0,0,3,0,0,1597417305,1189040,8,0,0,0,0,0
8032436,75,-1,0.0,0,7,0,0,1603345820,0,0,0,0,0,0,0
7752944,75,519,0.0,0,7,0,0,1603142549,1358625,10,43488,628717,0,0,0
5422881,102,-1,0.0,4,3,0,13,1604185754,1540424,10,40849,445894,0,0,0
10834593,277,-1,0.0,0,8,0,0,1598851491,1043938,8,0,0,0,0,0
7700466,267,86,0.0,0,7,0,0,1603759098,207904,10,35100,538081,0,0,0
9902340,169,430,0.0,4,7,0,13,1597475806,733953,8,34242,484943,0,414,0
12098140,132,9676,0.0,4,3,0,13,1598068478,87399,10,39795,390377,0,0,0
254365,266,274,0.0,0,3,0,0,1603112105,706025,23,1928,786503,0,0,0
11393976,191,0,0.0,4,3,5179,2,1597464894,1594572,19,48725,687328,0,0,0
13346398,280,187,0.0,0,3,9374,0,1604176684,635079,10,37983,50706,157,254,0
6711382,102,7,0.0,4,8,0,13,1597082806,659976,10,0,127694,0,0,0
11451063,90,-1,0.0,0,7,0,0,1603335411,126687,4,49878,645797,0,0,0
12513759,209,140,0.0,0,8,0,0,1598895886,1445127,8,9095,131798,0,575,0
813834,198,-1,0.0,0,7,0,0,1597426041,0,0,0,0,0,0,0
3432853,225,-1,0.0,0,7,12657,0,1598739624,0,0,0,0,0,0,0
4194253,223,-1,0.0,0,3,0,0,1598756060,0,0,0,0,0,0,0
2584762,277,-1,0.0,0,3,0,0,1598904399,1404272,8,0,0,0,0,0
8435582,210,-1,0.0,0,7,4135,0,1598739317,0,0,0,0,0,0,0
6732159,277,-1,0.0,0,3,0,0,1598893914,878331,8,0,0,0,0,0
2392374,267,12,0.0,0,3,17935,0,1601375765,701851,10,43007,592495,0,0,0
2605376,277,-1,0.0,0,3,0,0,1600492875,1427016,8,0,0,0,0,0
115753,73,-1,0.0,0,3,0,0,1598809781,533927,19,0,0,0,0,0
10454577,277,560,0.0,0,3,0,0,1597444256,1365326,8,0,683044,0,0,0
11598101,277,43,0.0,0,3,0,0,1598937557,911991,8,0,9110,0,0,0
9381537,277,-1,0.0,0,3,0,0,1598728777,1196759,8,0,0,0,0,0
7223742,85,-1,0.0,0,3,1875,0,1600455345,0,0,0,0,0,0,0
2602301,277,-1,0.0,0,7,0,0,1600478048,92629,8,0,0,0,0,0
3221272,194,1102,0.0,4,3,0,13,1598060900,1592677,4,42381,456682,0,0,0
869603,277,24,0.0,0,7,0,0,1598880812,1104841,8,0,570443,0,0,0
4685063,191,0,0.0,4,7,10014,2,1600705485,37977,19,12486,354634,0,0,0
12337335,277,-1,0.0,0,3,0,0,1598749686,1377494,8,0,0,0,0,0
10506227,175,-1,0.0,0,8,5490,0,1603096889,0,0,0,0,0,0,0
575704,289,-1,0.0,0,8,4550,0,1604140401,0,0,0,0,0,0,0
4844047,191,39,0.0,4,3,0,2,1598921126,194408,19,20243,300651,0,0,0
13362229,277,-1,0.0,0,3,0,0,1600716604,887720,8,0,0,0,0,0
7973341,2,-1,0.0,0,3,0,0,1598887753,0,0,0,0,0,0,0
3261040,271,28,0.0,4,7,0,13,1597122887,167466,4,16962,1913,0,0,0
1917126,309,0,0.0,6,3,0,2,1603095632,1297802,4,22245,545243,0,0,0
7022516,191,30,0.0,4,3,0,2,1600461113,36383,19,48725,687541,0,0,0
4720078,277,-1,0.0,0,3,0,0,1598893546,482809,8,0,0,0,0,0
11257286,96,65,0.0,0,7,0,0,1603738150,1349228,10,19561,66141,0,0,0
2480862,266,571,0.0,0,7,0,0,1603173080,304777,23,1580,476649,0,0,0
10324252,113,-1,0.0,0,3,0,0,1597071930,0,0,0,0,0,0,0
126766,266,27,0.0,0,7,0,0,1604196973,1117952,23,16434,298201,0,536,0
6220987,96,15,0.0,0,3,12404,0,1604180228,1621250,10,19561,725134,0,0,0
3810766,254,-1,0.0,0,3,0,0,1598748878,0,0,0,0,0,0,0
5434744,277,-1,0.0,0,3,0,0,1598731305,97920,8,0,0,0,0,0
10484031,308,318,0.0,4,3,0,2,1600496559,924466,8,34401,502825,0,0,0
6481201,277,-1,0.0,0,8,0,0,1600684794,1032100,8,0,0,0,0,0
4969721,311,-1,0.0,0,7,0,0,1603161829,373829,4,0,0,0,0,0
6293055,290,-1,0.0,0,8,0,0,1603098253,0,0,0,0,0,0,0
8780429,102,1206,0.0,6,3,0,14,1598070597,1573346,10,0,378222,0,0,0
8519507,5,217,0.0,6,7,15205,0,1598896583,994576,19,39795,230339,0,0,0
12519349,247,11,0.0,4,3,0,14,1601438094,869540,10,9779,138738,0,0,0
9908571,102,1,0.0,6,7,0,14,1598063927,599894,10,0,336306,0,0,0
2734088,225,-1,0.0,0,3,0,0,1601338027,0,0,0,0,0,0,0
5983517,243,42,0.0,4,3,7024,2,1603697193,871908,10,51880,681347,0,0,0
11553311,277,-1,0.0,0,3,0,0,1598797134,899662,8,0,0,0,0,0
7356198,48,53,0.0,4,7,0,14,1603777001,1257709,4,21845,374072,0,0,0
3467217,252,25,0.0,4,3,707,2,1603867680,902078,22,45991,642944,0,0,0
676136,241,53,0.0,4,3,0,2,1597083593,955522,10,17188,437585,0,0,0
115365,203,24,0.0,4,3,0,13,1598733627,293282,19,34560,492766,0,0,0
6869461,137,2,0.0,2,3,0,13,1598721829,596763,19,10559,150683,11,488,0
13280670,78,0,0.0,0,7,0,0,1600448053,565286,8,7443,738330,0,0,0
9737423,84,1190,0.0,4,3,0,13,1603094631,440159,10,0,266181,0,0,0
10243159,85,-1,0.0,0,3,0,0,1597102408,0,0,0,0,0,0,0
4187368,277,-1,0.0,0,3,0,0,1601356320,123742,8,0,0,0,0,0
10784010,32,-1,0.0,0,7,466,0,1603178140,0,0,0,0,0,0,0
10675717,277,-1,0.0,0,7,0,0,1598798773,1426213,8,0,0,0,0,0
2319631,59,-1,0.0,0,7,0,0,1597446211,0,0,0,0,0,0,0
12861783,240,35,0.0,0,8,0,0,1598773133,951008,13,48274,287154,0,0,0
5155882,34,40,0.0,0,3,0,0,1598862225,704749,8,48359,66831,0,0,0
7744944,50,-1,0.0,0,7,0,0,1597116199,251346,4,0,0,0,0,0
3883596,96,317,0.0,0,3,0,0,1603728315,1008221,10,5893,135096,0,0,0
4703579,277,-1,0.0,0,3,0,0,1597427007,353729,8,0,0,0,0,0
7836092,77,131,0.0,0,3,383,0,1603309563,227013,4,27845,406422,0,0,0
601430,130,28,0.0,0,3,5407,0,1603326961,1565980,10,38885,375142,0,0,0
208517,96,7,0.0,0,3,7153,0,1603159831,1140801,10,18878,171683,0,614,0
2922745,250,949,0.0,4,3,0,13,1597113064,1149279,4,44073,617702,0,0,0
12420124,96,5800,0.0,0,3,0,0,1604131214,1557270,10,13825,254341,0,0,0
12272423,117,-1,0.0,0,8,4928,0,1598078534,0,0,0,0,0,0,0
2667144,39,-1,0.0,0,3,0,0,1597048328,0,0,0,0,0,0,0
4084811,209,4,0.0,0,3,0,0,1598795169,456251,8,27634,403177,0,0,0
4425241,211,14,0.0,4,3,0,2,1597061720,991400,9,47331,671234,0,0,0
12164931,266,2909,0.0,0,3,6021,0,1603097388,181505,23,41405,458116,0,538,0
433063,194,67,0.0,4,3,0,13,1598028824,1155007,4,18351,456796,0,0,0
6174954,266,3168,0.0,0,7,0,0,1601370254,907934,23,41405,414214,0,0,0
3175110,289,-1,0.0,0,8,0,0,1604180823,0,0,0,0,0,0,0
8296593,277,-1,0.0,0,3,0,0,1598738410,1218186,8,0,0,0,0,0
9747298,277,-1,0.0,0,3,0,0,1598825399,571431,8,0,0,0,0,0
2495931,117,-1,0.0,0,7,4928,0,1604141932,0,0,0,0,0,0,0
3549175,90,-1,0.0,0,7,0,0,1603140925,421687,4,9307,534518,0,0,0
10140181,164,667,0.0,0,7,0,0,1598742961,3962,8,5585,483573,0,0,0
509764,214,-1,0.0,0,7,0,0,1597095847,0,0,0,0,0,0,0
8301214,88,2,0.0,4,3,0,2,1603809367,1623038,22,1597,254843,0,0,0
2022958,266,814,0.0,0,3,0,0,1604214618,1466453,23,40094,414206,0,0,0
1599281,117,-1,0.0,0,7,4928,0,1603326488,0,0,0,0,0,0,0
6289125,154,-1,0.0,0,8,0,0,1600720205,0,0,0,0,0,0,0
11004669,225,-1,0.0,0,7,0,0,1600733600,0,0,0,0,0,0,0
5750036,277,-1,0.0,0,3,0,0,1598931337,1364026,8,0,0,0,0,0
9000250,263,-1,0.0,0,3,0,0,1598070316,0,0,0,0,0,0,0
10728340,193,1,0.0,0,3,2911,0,1604137259,469601,4,0,412439,0,0,0
1297092,93,4,0.0,0,3,9677,0,1601430350,1610177,4,30471,329342,0,0,0
4604858,277,36,0.0,0,3,18084,0,1600441940,416477,8,34738,771020,0,0,0
6671083,247,1,0.0,4,7,8934,2,1603175141,998282,10,37382,284040,0,0,0
1181143,311,-1,0.0,0,7,0,0,1597120599,281262,4,0,0,0,0,0
1379773,11,107,0.0,4,7,0,13,1598064439,239171,4,2344,100602,0,0,0
7952586,115,-1,0.0,4,7,0,13,1600729427,796077,5,41728,384014,0,1,0
9585075,223,0,0.0,0,3,0,0,1598799964,399385,8,23062,74014,0,0,0
3508409,75,1852,0.0,0,3,5011,0,1601409426,145300,10,47817,676077,0,0,0
3720500,277,196,0.0,0,8,0,0,1597442974,1352089,8,0,238965,0,0,0
12143943,130,0,0.0,0,7,0,0,1603740145,527447,10,38885,771752,0,0,0
11701171,277,-1,0.0,0,8,16896,0,1598745304,1444794,8,0,0,0,0,0
9303885,62,-1,0.0,0,3,3571,0,1603163750,0,0,0,0,0,0,0
491155,102,3,0.0,6,3,0,2,1597999339,541029,10,0,579312,0,0,0
6878483,220,-1,0.0,0,8,9129,0,1604182516,0,0,0,0,0,0,0
8366100,137,115,0.0,2,7,0,13,1600438399,1545743,19,11035,155960,0,526,0
6425303,161,-1,0.0,0,3,0,0,1597057322,0,0,0,0,0,0,0
4584445,277,-1,0.0,0,3,0,0,1601353182,1199089,8,0,0,0,0,0
10298491,277,18,0.0,0,3,12362,0,1598814831,910130,8,0,20653,0,0,0
5235415,247,13,0.0,4,7,0,13,1603151180,1378914,10,37382,121492,0,0,0
9315920,277,-1,0.0,0,3,0,0,1597460223,1044001,8,0,0,0,0,0
2242392,135,-1,0.0,0,3,0,0,1598769551,0,0,0,0,0,0,0
5217506,292,160,0.0,7,3,0,13,1600723747,895827,19,40777,513913,0,0,0
6100471,131,-1,0.0,0,7,0,0,1601370758,0,0,0,0,0,0,0
10999434,302,-1,0.0,0,7,0,0,1600740312,994543,8,0,0,0,0,0
1793907,96,21,0.0,0,3,0,0,1603760138,1440016,10,19561,698003,0,0,0
3859549,139,-1,0.0,0,3,0,0,1600483757,0,0,0,0,0,0,0
5473638,223,-1,0.0,0,3,0,0,1597466379,14279,8,0,0,0,0,0
12423199,134,-1,0.0,0,7,0,0,1601391038,0,0,0,0,0,0,0
6257364,194,13,0.0,4,7,0,13,1597102134,221498,4,19105,694260,0,0,0
4759637,194,7,0.0,4,3,0,13,1603173915,658938,4,2942,50292,0,0,0
5169880,277,-1,0.0,0,3,0,0,1600454885,440926,8,0,0,0,0,0
11693799,30,-1,0.0,0,7,0,0,1598052357,823747,4,0,0,0,0,0
11737353,232,-1,0.0,0,7,0,0,1604184447,0,0,0,0,0,0,0
9316217,175,-1,0.0,0,7,7912,0,1603140875,0,0,0,0,0,0,0
6108461,22,442,0.0,0,7,0,0,1597119281,1518674,10,34678,492377,0,0,0
4218077,267,245,0.0,0,3,0,0,1601416193,541048,10,4359,537768,0,0,0
7114331,277,202,0.0,0,8,12362,0,1600437609,1248498,8,40094,572715,0,0,0
11721549,277,351,0.0,0,7,0,0,1600474998,715171,8,1231,558245,0,0,0
8960814,198,4,0.0,0,3,0,0,1598744411,1056013,8,8072,436852,0,0,0
219040,292,26,0.0,7,3,0,13,1598729436,167494,19,13059,504508,0,652,0
9703013,32,-1,0.0,0,3,10413,0,1603738528,0,0,0,0,0,0,0
4154050,266,123,0.0,0,7,0,0,1603101707,236135,23,8072,677988,0,0,0
3534332,175,-1,0.0,0,7,9912,0,1597115072,0,0,0,0,0,0,0
6535012,115,-1,0.0,0,3,0,0,1598712871,0,0,0,0,0,0,0
9203704,292,83,0.0,7,3,6057,13,1600484659,690069,19,30656,435279,0,0,0
10675132,12,0,0.0,0,7,0,0,1603793570,727769,22,14460,206901,0,0,0
7115550,139,-1,0.0,0,7,0,0,1598794486,0,0,0,0,0,0,0
12513990,277,2,0.0,0,3,0,0,1598918250,381454,8,0,107506,0,575,0
12792148,292,18,0.0,9,3,9495,14,1598924542,428339,19,13059,572166,0,0,0
10463462,210,-1,0.0,0,7,12827,0,1600714569,0,0,0,0,0,0,0
6111439,277,-1,0.0,0,3,0,0,1598830741,1333842,8,0,0,0,0,0
2265100,266,215,0.0,0,7,5668,0,1603268991,947976,23,33008,414139,0,0,0
12863012,139,807,0.0,0,7,0,0,1598827502,77298,8,18119,601660,0,0,0
3713487,48,-1,0.0,0,3,0,0,1597083402,0,0,0,0,0,0,0
11938553,48,11,0.0,4,7,0,14,1603166161,387084,4,21845,177589,0,0,0
1298610,308,400,0.0,4,3,0,2,1600444409,457791,8,34401,502825,0,0,0
11814253,277,40,0.0,0,3,13556,0,1598778555,835827,8,0,681940,0,619,0
9545207,190,13,0.0,0,3,16972,0,1603319089,570326,4,37212,528836,0,0,0
1818859,58,1,0.0,4,7,0,2,1597108086,766861,4,2087,356575,0,0,0
5561363,191,0,0.0,4,3,0,2,1598757853,546318,19,4524,69112,0,0,0
12656618,175,-1,0.0,0,7,0,0,1601430443,0,0,0,0,0,0,0
5838970,54,-1,0.0,0,7,0,0,1603771228,0,0,0,0,0,0,0
3183687,48,-1,0.0,0,7,0,0,1603101423,0,0,0,0,0,0,0
3772572,277,49,0.0,0,3,15005,0,1600737790,868737,8,11320,159396,0,0,0
565387,251,105,0.0,0,7,4649,0,1597110077,472668,4,40543,293851,0,0,0
2630657,291,0,0.0,4,7,0,2,1598055787,308113,10,44496,79783,0,0,0
10319406,54,-1,0.0,0,3,0,0,1597999302,0,0,0,0,0,0,0
5581256,131,-1,0.0,0,7,0,0,1601424931,0,0,0,0,0,0,0
3483135,277,-1,0.0,0,8,0,0,1600486340,373952,8,0,0,0,0,0
9203359,247,19,0.0,4,7,16398,13,1603765254,1279361,10,47974,579489,0,0,0
465756,277,-1,0.0,0,7,0,0,1600750312,19925,8,0,0,0,0,0
413742,178,-1,0.0,0,3,0,0,1603161697,935307,4,36614,281242,0,0,0
7033984,173,-1,0.0,0,3,0,0,1604193717,0,0,0,0,0,0,0
12991775,189,425,0.0,0,7,0,0,1601383265,1573601,4,28491,264452,0,0,0
2026332,280,-1,0.0,0,3,0,0,1601420424,0,0,0,0,0,0,0
6695265,230,0,0.0,4,3,0,2,1598715027,1398835,8,48130,679835,0,0,0
7416539,277,-1,0.0,0,7,0,0,1597422042,648048,8,0,0,0,0,0
3140546,266,143,0.0,0,7,0,0,1603106619,808655,23,34790,459321,0,0,0
12177297,277,-1,0.0,0,3,0,0,1601291012,1396765,8,0,0,0,0,0
6087234,227,-1,0.0,0,3,0,0,1603151291,0,0,0,0,0,0,0
4649435,309,0,0.0,6,7,0,2,1603145475,1029181,4,38514,496435,0,0,0
9815656,207,-1,0.0,0,3,0,0,1603127674,0,0,0,0,0,0,0
3333403,107,3,0.0,0,7,9789,0,1598918038,552808,8,19263,755226,0,0,0
5099974,32,-1,0.0,0,3,4035,0,1603302950,0,0,0,0,0,0,0
5496758,48,113,0.0,4,7,18184,14,1601378556,273226,4,4780,73137,0,0,0
8345854,277,-1,0.0,0,7,0,0,1597410388,678778,8,0,0,0,0,0
12024012,251,-1,0.0,0,3,11,0,1603143478,0,0,0,0,0,0,0
2943204,191,0,0.0,4,3,0,2,1598720803,361602,19,20702,310000,0,0,0
10350860,277,200,0.0,0,3,12362,0,1600709890,361899,8,46768,84122,0,0,0
4436162,277,-1,0.0,0,3,0,0,1598734760,257498,8,0,0,0,0,0
542658,266,2,0.0,0,8,5741,0,1603164460,1550779,23,33443,773309,0,0,0
3399310,191,26,0.0,4,7,0,2,1598926147,17058,19,54691,158919,0,0,0
7158962,132,2880,0.0,4,7,16794,13,1597096449,842235,10,8072,120130,0,0,0
8106751,69,66,0.0,0,3,0,0,1598734178,857944,8,32139,456069,0,0,0
4633743,132,233,0.0,4,3,0,13,1598045774,1010804,10,47974,134004,0,0,0
2256798,277,12,0.0,0,7,0,0,1600721217,354398,8,39526,718655,0,0,0
