click_timestamp,nb_clicks_1week,product_price,audience_id,product_brand,product_category3,product_category4,product_category5,product_category6,product_country,product_id,partner_id,Sales
1597423620,-1,0.0,0,0,0,0,0,0,8,1098461,277,0
1598008740,280,0.0,0,16770,528,0,0,0,4,1341059,190,0
1603706080,626,0.0,2035,0,0,0,0,0,23,294990,266,0
1598848694,89,0.0,0,33813,298,0,0,0,19,982768,5,0
1604157903,-1,0.0,4888,0,0,0,0,0,0,0,197,0
1598065068,-1,0.0,0,0,0,0,0,0,4,143038,311,0
1600442417,54,0.0,13402,4524,0,0,0,0,19,1116512,191,0
1601366935,110,0.0,0,0,586,1102,0,0,10,733480,102,0
1600709744,467,0.0,0,53424,0,0,0,0,8,1282979,143,0
1603168343,548,0.0,0,20472,784,1401,283,100,23,1235808,266,0
1603135279,-1,0.0,0,10268,958,0,0,0,10,728201,102,0
1597126297,13,0.0,14078,43918,0,0,0,0,10,1407779,291,0
1603710713,-1,0.0,3909,0,0,0,0,0,0,0,256,0
1601430573,-1,0.0,0,0,0,0,0,0,4,972908,311,0
1603168353,-1,0.0,0,0,0,0,0,0,0,0,208,0
1597457528,5,0.0,3796,0,865,0,0,0,8,1411334,277,0
1598897185,39,0.0,0,6281,320,40,474,0,19,851240,203,0
1604200231,-1,0.0,15449,0,0,0,0,0,0,0,32,0
1600475569,-1,0.0,0,0,0,0,0,0,0,0,85,0
1603173175,43,0.0,0,19561,784,176,0,0,10,1095860,96,0
1598921876,0,0.0,17311,23062,510,0,0,0,8,1164068,223,0
1601346474,-1,0.0,0,0,0,0,0,0,8,151796,277,0
1600740420,37,0.0,16492,41412,773,48,0,0,8,1465817,143,0
1598056327,540,0.0,0,54388,609,0,0,0,4,1315503,219,0
1603759258,-1,0.0,0,53048,574,0,0,0,10,1276832,102,0
1598846243,-1,0.0,0,0,0,0,0,0,8,16814,277,0
1597996657,300,0.0,0,40543,29,1203,0,0,4,203854,251,0
1597128485,4,0.0,0,55356,506,0,0,0,4,1015938,171,0
1597432056,-1,0.0,0,0,0,0,0,0,0,0,225,0
1598759359,102,0.0,0,0,873,1350,0,0,8,59520,277,0
1598076468,127,0.0,13506,38885,493,0,0,0,10,328065,130,0
1600475544,-1,0.0,0,0,0,0,0,0,0,0,225,0
1598054159,-1,0.0,6596,0,0,0,0,0,0,0,89,0
1604197682,-1,0.0,0,0,0,0,0,0,0,0,287,0
1597455085,-1,0.0,0,0,0,0,0,0,8,298640,277,0
1601414170,0,0.0,8614,37382,794,0,0,0,10,170022,247,0
1598908729,-1,0.0,0,0,0,0,0,0,8,1104203,277,0
1603100375,20,0.0,0,3612,466,589,0,0,23,1487687,266,0
1603341169,915,0.0,0,56,460,0,0,0,4,608620,48,0
1603162984,-1,0.0,4550,0,0,0,0,0,0,0,289,0
1598048753,-1,0.0,0,0,0,0,0,0,0,0,2,0
1598854252,-1,0.0,0,0,0,0,0,0,8,151752,147,0
1600747633,-1,0.0,0,0,0,0,0,0,8,1420927,277,0
1603097403,519,0.0,0,43488,50,504,0,0,10,1358625,75,0
1598909879,15,0.0,0,3006,400,377,0,0,8,168662,34,0
1603335258,37,0.0,0,36745,759,126,0,0,23,475962,266,0
1603167194,-1,0.0,0,35583,6,0,0,0,10,551213,296,0
1601335221,-1,0.0,0,0,0,0,0,0,8,1449035,277,0
1600487062,0,0.0,17582,18993,344,0,0,0,19,762162,283,0
1603780673,43,0.0,0,39898,745,1378,0,0,4,1554494,140,0
1600752043,1,0.0,0,38527,182,0,0,0,8,858543,308,0
1601447684,-1,0.0,5266,53275,1001,44,0,0,10,1600163,296,0
1600715174,-1,0.0,0,0,0,0,0,0,8,1508626,277,0
1604208935,142,0.0,1074,8072,902,983,0,0,23,641109,266,0
1604174689,-1,0.0,0,0,0,0,0,0,0,0,287,0
1598921995,64,0.0,0,42606,403,163,0,0,19,1047534,109,0
1601341090,-1,0.0,0,0,0,0,0,0,8,1578226,277,0
1597440072,-1,0.0,15200,0,0,0,0,0,0,0,85,0
1597461115,-1,0.0,0,0,0,0,0,0,8,1398596,277,0
1601435531,-1,0.0,0,0,0,0,0,0,0,0,30,0
1598729443,23,0.0,9495,32866,0,0,0,0,19,1003118,292,0
1603765684,-1,0.0,0,39589,561,0,0,0,10,960601,102,0
1597095008,13,0.0,0,36621,479,0,0,0,10,1433627,247,0
1600711789,324,0.0,0,41648,309,0,0,0,19,659525,292,0
1598849646,-1,0.0,0,0,0,0,0,0,8,813949,277,0
1598755225,1,0.0,0,8906,773,48,0,0,19,526933,191,0
1603346111,-1,0.0,0,47974,902,983,0,0,10,1426817,229,0
1604136633,34,0.0,0,24450,443,1116,128,0,4,1126241,233,0
1601405713,343,0.0,0,31575,566,1404,0,0,10,546220,201,0
1601372507,0,0.0,0,21896,794,0,0,0,4,990035,58,0
1603140409,16,0.0,0,0,999,60,0,0,10,500007,287,0
1603165608,-1,0.0,0,0,0,0,0,0,0,0,61,0
1603169025,-1,0.0,0,0,0,0,0,0,0,0,216,0
1603110575,38,0.0,0,21845,712,943,0,0,4,1027887,48,0
1598855876,-1,0.0,0,0,0,0,0,0,8,1299475,277,0
1604214411,305,0.0,0,39795,49,0,0,0,10,1445436,247,0
1597998844,-1,0.0,0,0,0,0,0,0,0,0,54,0
1598723803,42,0.0,2406,34667,663,1049,674,0,5,1029749,115,0
1603697151,3,0.0,0,33295,466,589,0,0,10,328576,247,0
1600455944,-1,0.0,0,0,0,0,0,0,8,618591,277,0
1600491080,622,0.0,6740,3801,364,0,0,0,8,18787,277,0
1597433050,32,0.0,11771,0,251,1082,309,0,8,940363,277,0
1604191622,76,0.0,0,36639,814,0,0,0,4,1462025,144,0
1603697803,27,0.0,0,23283,662,0,0,0,10,1021778,32,0
1598752142,14,0.0,4224,49221,16,0,0,0,8,1136038,164,0
1600743029,1,0.0,0,45690,182,0,0,0,19,784563,191,0
1600724829,-1,0.0,0,0,0,0,0,0,0,0,15,0
1600742485,-1,0.0,0,0,0,0,0,0,0,0,254,0
1600487634,-1,0.0,0,0,0,0,0,0,0,0,223,0
1603700428,5,0.0,0,4780,0,0,0,0,4,791661,48,0
1601433838,-1,0.0,17639,0,0,0,0,0,0,0,84,0
1600427958,-1,0.0,0,0,0,0,0,0,8,1418301,277,0
1603160351,-1,0.0,0,0,0,0,0,0,0,0,250,0
1597439536,-1,0.0,16888,0,0,0,0,0,8,1098004,277,0
1603333685,-1,0.0,0,1737,0,0,0,0,10,1251938,102,0
1597420639,3,0.0,8232,44570,784,1336,0,0,8,1397072,223,0
1603178587,8,0.0,0,42916,566,687,742,0,10,790694,56,0
1597055117,146,0.0,0,21845,75,122,0,0,4,1399817,48,0
1598766007,330,0.0,0,0,100,0,0,0,8,350527,277,0
1600700880,967,0.0,0,22335,902,983,0,0,8,168388,277,0
1601426933,1,0.0,0,0,0,0,0,0,10,447651,102,0
1601444887,0,0.0,0,49514,574,0,0,0,4,847319,111,0
1597110514,11,0.0,11316,46244,1019,0,0,0,4,514370,274,0
1600489522,20,0.0,2852,45237,999,323,488,29,19,1585576,137,0
1598002175,-1,0.0,4550,0,0,0,0,0,0,0,289,0
1600705939,-1,0.0,0,0,0,0,0,0,8,392013,277,0
1598773069,-1,0.0,0,0,0,0,0,0,0,0,154,0
1598874814,20,0.0,0,19127,596,0,0,0,8,118902,71,0
1598812090,3,0.0,15259,7611,225,0,0,0,19,1606256,109,0
1598854600,-1,0.0,0,0,0,0,0,0,8,450190,277,0
1601303987,-1,0.0,0,0,0,0,0,0,0,0,186,0
1598056268,-1,0.0,0,0,0,0,0,0,0,0,84,0
1603163532,50,0.0,0,27420,672,0,0,0,4,1432575,25,0
1597419823,35,0.0,16896,0,626,0,0,0,8,44610,277,0
1597451795,-1,0.0,0,0,0,0,0,0,8,1332594,277,0
1603098665,-1,0.0,0,51621,97,0,0,0,4,1124242,90,0
1598896497,0,0.0,0,10277,773,48,0,0,19,421046,191,0
1598885461,-1,0.0,0,0,0,0,0,0,8,321606,277,0
1597118026,559,0.0,0,54388,726,0,0,0,4,1506975,219,0
1597107911,7303,0.0,0,8072,902,983,0,0,10,546509,132,0
1603157798,-1,0.0,0,0,0,0,0,0,0,0,256,0
1601429760,6,0.0,14010,8072,700,736,692,0,10,1307446,247,0
1603348300,992,0.0,0,2399,114,1190,99,0,10,1105388,75,0
1600474456,8,0.0,0,9022,566,795,0,0,19,1166204,73,0
1600736044,-1,0.0,0,0,0,0,0,0,8,837164,277,0
1603328997,-1,0.0,0,3846,289,81,624,0,10,805293,102,0
1603768797,-1,0.0,17599,1992,0,0,0,0,10,676432,102,0
1604158211,0,0.0,0,23797,184,1285,0,0,4,788659,265,0
1603172223,3,0.0,5073,11805,273,0,0,0,4,1217686,250,0
1600446601,9,0.0,0,1758,12,616,0,0,8,189414,308,0
1597129870,-1,0.0,0,0,0,0,0,0,4,1012778,103,0
1597068730,-1,0.0,0,0,0,0,0,0,0,0,113,0
1598746236,-1,0.0,0,0,0,0,0,0,8,1307747,277,0
1600474359,-1,0.0,0,0,0,0,0,0,8,509337,223,0
1598831754,5,0.0,0,51573,599,0,0,0,19,813843,137,0
1603763042,-1,0.0,0,0,0,0,0,0,4,1117414,311,0
1598044774,9333,0.0,0,38885,998,0,0,0,10,1593264,130,0
1601381291,148,0.0,0,1928,538,0,0,0,23,133828,266,0
1597417735,-1,0.0,0,0,0,0,0,0,0,0,115,0
1598909801,747,0.0,0,9187,997,0,0,0,19,1218358,292,0
1597047353,-1,0.0,0,0,0,0,0,0,0,0,175,0
1597112069,-1,0.0,0,0,0,0,0,0,0,0,250,0
1603136803,-1,0.0,4550,0,0,0,0,0,0,0,289,0
1601389678,-1,0.0,8191,0,0,0,0,0,0,0,111,0
1604209133,-1,0.0,0,55515,356,0,0,0,10,33463,102,0
1601368265,-1,0.0,0,0,0,0,0,0,0,0,41,0
1598931668,-1,0.0,18146,0,0,0,0,0,0,0,126,0
1603142850,-1,0.0,0,0,0,0,0,0,0,0,75,0
1597061953,-1,0.0,0,0,0,0,0,0,0,0,175,0
1598070596,2,0.0,0,39565,466,507,0,0,10,1191526,267,0
1604190042,1376,0.0,9729,38885,998,0,0,0,10,1455939,130,0
1598076190,-1,0.0,0,0,0,0,0,0,0,0,214,0
1598077435,-1,0.0,0,0,0,0,0,0,0,0,214,0
1603699145,1469,0.0,0,20472,784,1261,0,0,23,181526,266,0
1600487163,-1,0.0,0,0,0,0,0,0,0,0,225,0
1600701217,-1,0.0,21,0,0,0,0,0,0,0,210,0
1603269873,8,0.0,0,29790,745,452,0,0,10,864805,247,0
1604134136,17,0.0,0,5233,759,441,0,0,23,1197414,266,0
1604197597,3,0.0,0,55654,0,0,0,0,10,594722,305,0
1598823892,8,0.0,0,39211,1013,0,0,0,10,1138192,247,0
1603339893,612,0.0,4790,46796,92,866,0,0,4,1077962,119,0
1598000182,-1,0.0,0,0,0,0,0,0,0,0,250,0
1604206684,-1,0.0,0,0,0,0,0,0,0,0,89,0
1604145343,-1,0.0,0,46806,182,0,0,0,4,581967,58,0
1600702661,18,0.0,0,12224,931,0,0,0,8,1110089,277,0
1600464573,-1,0.0,0,0,0,0,0,0,8,1239618,277,0
1603094912,-1,0.0,0,0,0,0,0,0,0,0,157,0
1603108057,3,0.0,0,0,574,0,0,0,4,367002,193,0
1603760641,196,0.0,0,38885,998,0,0,0,10,1381149,130,0
1597121597,2517,0.0,0,8072,902,983,0,0,10,1424412,132,0
1600715125,-1,0.0,0,0,0,0,0,0,0,0,15,0
1597462556,-1,0.0,0,0,0,0,0,0,8,996041,277,0
1600732377,-1,0.0,0,0,0,0,0,0,8,181638,277,0
1598048936,5,0.0,0,16962,454,1414,0,0,4,1508475,271,0
1603142793,501,0.0,11529,26509,885,789,0,0,10,30620,96,0
1597121025,-1,0.0,0,0,0,0,0,0,0,0,113,0
1601438825,218,0.0,0,19561,784,176,0,0,10,407730,96,0
1604134064,5,0.0,0,39695,326,0,0,0,4,106733,155,0
1600436799,-1,0.0,0,0,0,0,0,0,8,429434,277,0
1604130114,90,0.0,0,6052,466,589,0,0,10,1070329,208,0
1603758388,1,0.0,0,33121,157,521,0,0,4,1369666,194,0
1600463988,1,0.0,0,31388,225,0,0,0,13,4759,218,0
1598063543,167,0.0,0,0,0,0,0,0,10,1517260,102,0
1604210225,0,0.0,11169,0,580,0,0,0,4,936043,193,0
1598070860,0,0.0,0,24186,320,40,560,0,4,411577,189,0
1598069951,307,0.0,0,38885,12,343,0,0,10,68849,130,0
1603329421,10,0.0,5734,23211,678,380,0,0,10,1408668,32,0
1597462226,1862,0.0,6055,0,621,0,0,0,8,441293,277,0
1597460744,-1,0.0,0,0,0,0,0,0,0,0,245,0
1598825760,-1,0.0,0,0,0,0,0,0,0,0,225,0
1598763218,-1,0.0,0,0,0,0,0,0,8,1621910,277,0
1603158283,-1,0.0,11495,44717,998,0,0,0,10,881077,102,0
1598839924,-1,0.0,14052,0,0,0,0,0,0,0,169,0
1598849452,8,0.0,0,16234,855,420,0,0,8,148157,34,0
1600453959,-1,0.0,0,0,0,0,0,0,8,521393,277,0
1600712051,0,0.0,16716,3801,16,0,0,0,8,1078674,277,0
1604188606,27,0.0,0,26519,784,706,0,0,10,312285,96,0
1598897724,-1,0.0,0,0,0,0,0,0,8,827590,147,0
1597098846,26,0.0,0,0,586,887,0,0,10,1342518,102,0
1603160426,49,0.0,0,29380,784,752,0,0,10,585383,96,0
1604130119,0,0.0,17151,9573,268,303,598,0,10,1110858,96,0
1601318654,-1,0.0,0,0,0,0,0,0,8,253720,277,0
1603139534,1,0.0,0,15385,114,91,0,0,10,1625779,247,0
1604137144,124,0.0,0,38885,12,343,0,0,10,384120,130,0
1604211886,134,0.0,0,30737,72,0,0,0,23,1295853,266,0
1600438214,80,0.0,0,39057,364,0,0,0,8,349979,308,0
1603132584,444,0.0,5741,31232,759,126,0,0,23,324129,266,0
1597113748,0,0.0,0,86,0,0,0,0,10,501535,291,0
1603769804,-1,0.0,196,0,0,0,0,0,0,0,32,0
1598799754,10,0.0,0,21845,0,0,0,0,19,63674,123,0
1603151108,7,0.0,13703,42371,182,0,0,0,4,617978,194,0
1603144035,-1,0.0,5266,35583,29,344,222,0,10,1204696,296,0
1598899979,396,0.0,8373,0,613,0,0,0,8,1105858,277,0
1597426984,-1,0.0,0,0,0,0,0,0,0,0,254,0
1603776168,-1,0.0,13334,45136,356,0,0,0,10,592886,102,0
1603275356,-1,0.0,0,0,0,0,0,0,0,0,289,0
1598917430,-1,0.0,0,0,0,0,0,0,8,1282142,277,0
1598844918,-1,0.0,0,0,0,0,0,0,8,1186029,277,0
1603164087,18,0.0,0,45134,296,0,0,0,10,1006057,122,0
1604177233,-1,0.0,0,0,0,0,0,0,0,0,251,0
1600738497,-1,0.0,0,0,0,0,0,0,8,19455,277,0
1598919672,-1,0.0,0,0,0,0,0,0,8,783411,277,0
1598050712,-1,0.0,14652,0,0,0,0,0,0,0,208,0
1603106271,0,0.0,3797,25561,45,0,0,0,4,270396,48,0
1603312428,51,0.0,0,36882,114,1190,503,0,10,211582,75,0
1603113572,141,0.0,5668,483,801,549,0,0,23,587261,266,0
1600734848,-1,0.0,0,0,0,0,0,0,0,0,302,0
1598855837,-1,0.0,0,0,0,0,0,0,8,369234,223,0
1600449986,859,0.0,0,25481,388,0,0,0,8,1478782,277,0
1603309758,-1,0.0,15722,45136,62,0,0,0,10,232812,102,0
1597119437,24,0.0,0,47897,12,343,0,0,4,1078024,194,0
1598855386,-1,0.0,0,0,0,0,0,0,8,772910,277,0
1603131842,-1,0.0,11484,0,0,0,0,0,0,0,157,0
1600708895,14,0.0,0,3800,589,2,0,0,8,725790,78,0
1603332654,45,0.0,13042,7351,12,616,0,0,10,295222,65,0
1598915294,-1,0.0,153,0,0,0,0,0,0,0,15,0
1598721611,-1,0.0,0,0,0,0,0,0,8,977329,277,0
1603767785,0,0.0,0,20366,384,607,619,0,10,756569,247,0
1597426268,11,0.0,505,46919,108,235,0,0,8,1042970,209,0
1600716044,-1,0.0,0,0,0,0,0,0,8,1012806,277,0
1601339822,3,0.0,6276,10559,999,323,488,78,19,728230,137,0
1603313111,286,0.0,0,40094,902,983,0,0,23,924894,266,0
1598043405,255,0.0,0,36905,784,1401,254,157,10,162732,280,0
1603326300,9,0.0,0,46820,0,0,0,0,4,872655,175,0
1603698987,41,0.0,0,28271,824,538,0,0,10,1519186,96,0
1603158872,-1,0.0,0,13200,49,0,0,0,10,101866,229,0
1597054388,30,0.0,7958,43335,520,0,0,0,4,1148083,58,0
1598843358,7,0.0,8894,42344,772,0,0,0,19,386971,203,0
1598745243,-1,0.0,0,0,0,0,0,0,8,702461,277,0
1603099506,1,0.0,0,50235,182,0,0,0,4,551502,58,0
1597417564,29,0.0,0,1262,494,596,0,0,13,647845,2,0
1598918166,-1,0.0,0,0,0,0,0,0,8,1198694,277,0
1603164695,-1,0.0,0,0,0,0,0,0,0,0,181,0
1600448307,-1,0.0,0,0,0,0,0,0,8,728435,138,0
1603101682,1,0.0,0,19800,114,1190,503,0,10,697642,267,0
1598836745,-1,0.0,0,0,0,0,0,0,8,993422,277,0
1597997386,-1,0.0,0,0,0,0,0,0,0,0,111,0
1598901504,-1,0.0,0,0,0,0,0,0,8,727820,277,0
1603105256,338,0.0,0,31886,902,983,0,0,23,441287,266,0
1598831135,-1,0.0,0,0,0,0,0,0,8,676839,138,0
1600706061,0,0.0,3203,49137,225,0,0,0,8,1356385,143,0
1597103276,271,0.0,0,21845,0,0,0,0,4,16036,48,0
1597401527,-1,0.0,0,0,0,0,0,0,8,1225686,277,0
1601444727,-1,0.0,0,0,0,0,0,0,0,0,41,0
1604176345,-1,0.0,487,0,0,0,0,0,0,0,113,0
1598917349,-1,0.0,0,0,0,0,0,0,8,1224055,277,0
1598072562,-1,0.0,4550,0,0,0,0,0,0,0,289,0
1600498661,-1,0.0,0,0,0,0,0,0,0,0,2,0
1600736533,9,0.0,0,54581,137,626,0,0,19,127546,292,0
1600455351,-1,0.0,0,0,0,0,0,0,8,741254,277,0
1601363389,0,0.0,0,45630,0,0,0,0,8,1500750,230,0
1597097088,4,0.0,0,0,114,1190,503,0,10,314263,62,0
1598904056,176,0.0,12632,0,922,926,0,0,8,1171813,277,0
1598850640,2,0.0,6127,5585,224,708,0,0,8,1589854,164,0
1598732737,-1,0.0,0,0,0,0,0,0,8,782117,277,0
1598013926,16,0.0,6070,40669,0,0,0,0,4,524425,58,0
1604211999,-1,0.0,9891,0,0,0,0,0,0,0,32,0
1597128147,41,0.0,0,8474,328,0,0,0,10,1101093,75,0
1598041808,-1,0.0,0,0,0,0,0,0,0,0,287,0
1604193393,-1,0.0,4928,0,0,0,0,0,0,0,117,0
1597117090,19,0.0,0,38885,0,0,0,0,10,1579390,130,0
1597106536,146,0.0,0,0,641,0,0,0,10,818160,102,0
1598047166,64,0.0,0,8234,712,639,0,0,4,339387,76,0
1600716176,5,0.0,0,1262,574,0,0,0,13,1259147,2,0
1598731711,3739,0.0,0,0,774,0,0,0,8,922914,277,0
1598763871,-1,0.0,0,0,0,0,0,0,0,0,254,0
1600739213,3,0.0,5437,22353,272,502,0,0,19,1058092,5,0
1598075678,31,0.0,0,39731,902,983,0,0,10,576052,132,0
1597997490,-1,0.0,0,0,0,0,0,0,0,0,214,0
1603778186,24,0.0,0,31609,461,0,0,0,10,1010013,235,0
1598929946,32,0.0,0,0,317,0,0,0,8,198223,277,0
1597101503,-1,0.0,0,0,0,0,0,0,0,0,113,0
1604206515,-1,0.0,0,0,0,0,0,0,0,0,62,0
1603149054,804,0.0,0,34790,922,926,0,0,23,693926,266,0
1603834273,0,0.0,886,27860,1019,0,0,0,22,785351,252,0
1603751279,143,0.0,12906,3383,268,303,64,0,10,430078,96,0
1598040767,3634,0.0,0,41405,902,983,0,0,10,1327337,132,0
1603146602,-1,0.0,0,0,0,0,0,0,0,0,39,0
1601370853,420,0.0,0,28514,801,549,0,0,10,928870,208,0
1603101722,-1,0.0,0,0,0,0,0,0,0,0,75,0
1603105507,13,0.0,0,51880,182,0,0,0,10,527993,247,0
1603119692,1,0.0,0,44243,1001,503,0,0,4,1293556,136,0
1597467805,-1,0.0,0,0,0,0,0,0,8,592367,277,0
1597413850,-1,0.0,0,0,0,0,0,0,8,987963,277,0
1603142450,-1,0.0,0,46312,416,0,0,0,10,1311405,102,0
1604135749,-1,0.0,0,0,0,0,0,0,0,0,175,0
1598932775,-1,0.0,16488,0,0,0,0,0,8,1545373,277,0
1598029213,-1,0.0,0,31575,566,1404,0,0,10,827962,201,0
1598061599,12,0.0,0,35678,136,1168,0,0,4,34058,250,0
1603146999,-1,0.0,5530,0,0,0,0,0,0,0,175,0
1603108946,16,0.0,13028,23356,574,0,0,0,4,323666,238,0
1601357557,-1,0.0,0,0,0,0,0,0,8,1057012,277,0
1598905513,-1,0.0,0,0,0,0,0,0,8,229033,277,0
1601360783,-1,0.0,0,0,0,0,0,0,8,643017,277,0
1597426695,-1,0.0,0,0,0,0,0,0,0,0,2,0
1601336620,-1,0.0,18146,0,0,0,0,0,0,0,126,0
1597128225,-1,0.0,0,0,0,0,0,0,0,0,193,0
1603771083,11,0.0,12906,19561,784,176,0,0,10,1095261,96,0
1603127324,-1,0.0,0,0,0,0,0,0,0,0,75,0
1598825115,-1,0.0,0,0,0,0,0,0,8,191251,277,0
1604180903,-1,0.0,0,17864,402,0,0,0,4,1195339,190,0
1597064708,1,0.0,0,2132,773,48,0,0,10,78702,99,0
1598047916,14,0.0,14234,38885,0,0,0,0,10,953154,130,0
1597049838,-1,0.0,0,0,0,0,0,0,4,1069839,103,0
1598937674,-1,0.0,18186,0,0,0,0,0,0,0,126,0
1603747309,12,0.0,2028,11007,0,0,0,0,10,1417711,241,0
1601421059,0,0.0,11672,25950,584,621,0,0,10,1514288,247,0
1600730118,-1,0.0,0,0,0,0,0,0,8,564829,277,0
1598733298,97,0.0,13556,0,821,0,0,0,8,1603174,277,0
1603103362,24,0.0,8768,21570,961,0,0,0,10,722448,32,0
1598061456,35,0.0,0,51989,0,0,0,0,10,611491,241,0
1597996003,-1,0.0,0,0,0,0,0,0,4,1021418,103,0
1603700876,12,0.0,0,2132,0,0,0,0,10,223772,247,0
1597102217,147,0.0,0,22557,584,621,0,0,10,254282,75,0
1603744100,318,0.0,0,34678,690,472,0,0,10,752908,22,0
1597441314,-1,0.0,0,0,0,0,0,0,0,0,15,0
1603160471,22,0.0,0,55622,681,0,0,0,10,693730,75,0
1603167600,432,0.0,0,54087,801,549,0,0,23,72525,266,0
1597456052,-1,0.0,0,0,0,0,0,0,8,1417119,277,0
1601302494,-1,0.0,0,0,0,0,0,0,0,0,61,0
1597118059,0,0.0,0,47217,880,1405,0,0,4,527687,190,0
1598822362,60,0.0,0,20081,0,0,0,0,19,1382975,203,0
1603747175,1089,0.0,17930,13960,264,0,0,0,10,1497352,75,0
1598833712,15,0.0,0,52635,285,1320,0,0,19,1109633,292,0
1603311507,-1,0.0,0,0,0,0,0,0,4,1504375,117,0
1600709387,86,0.0,5851,53424,0,0,0,0,14,905449,159,0
1600714389,-1,0.0,0,0,0,0,0,0,8,212250,277,0
1603703435,-1,0.0,8115,0,0,0,0,0,0,0,110,0
1598811753,-1,0.0,153,0,0,0,0,0,0,0,15,0
1603098290,70,0.0,18197,51118,169,0,0,0,4,1100267,161,0
1598754180,0,0.0,0,29037,520,0,0,0,8,893939,67,0
1600745734,202,0.0,14129,39795,902,983,0,0,19,27192,5,0
1603749775,-1,0.0,0,0,0,0,0,0,0,0,197,0
1598719219,80,0.0,0,0,356,0,0,0,8,249678,277,0
1600484177,-1,0.0,0,0,0,0,0,0,8,235822,277,0
1600732483,48,0.0,0,34371,900,0,0,0,8,1092077,308,0
1603765398,-1,0.0,0,46312,683,0,0,0,10,1383495,102,0
1603310190,3,0.0,0,47526,114,1190,503,0,10,259638,247,0
1603121555,119,0.0,0,40002,365,1380,0,0,4,1054664,121,0
1597462774,-1,0.0,8723,0,0,0,0,0,0,0,85,0
1603776840,10,0.0,0,51138,53,0,0,0,4,1379563,113,0
1598886837,64,0.0,16716,0,566,1061,0,0,8,1460460,277,0
1604141583,285,0.0,0,29987,644,1279,0,0,4,1080372,227,0
1600462543,-1,0.0,0,0,0,0,0,0,8,694403,277,0
1597091904,-1,0.0,0,0,0,0,0,0,0,0,113,0
1597461429,322,0.0,0,22206,356,0,0,0,19,195319,292,0
1603318121,-1,0.0,0,21453,999,1437,197,0,10,1487391,102,0
1600457387,3,0.0,0,53424,0,0,0,0,19,1379815,123,0
1600698355,-1,0.0,0,0,0,0,0,0,0,0,71,0
1598035994,5,0.0,0,23967,0,0,0,0,10,1167509,241,0
1600433607,58,0.0,0,8596,0,0,0,0,8,476754,308,0
1598746391,28,0.0,9877,39783,137,941,0,0,19,793019,292,0
1603325108,-1,0.0,0,0,0,0,0,0,4,1346561,311,0
1598059769,1,0.0,0,35283,574,0,0,0,4,635032,274,0
1598826567,14,0.0,0,18372,902,1385,175,0,8,1045732,198,0
1597050716,19703,0.0,0,8072,902,983,0,0,10,1259842,132,0
1598913333,5,0.0,11328,0,844,383,160,147,8,192794,135,0
1598931283,69,0.0,0,24538,393,0,0,0,8,1151647,34,0
1603319427,-1,0.0,0,0,0,0,0,0,0,0,48,0
1603326641,590,0.0,0,39731,902,983,0,0,23,72012,266,0
1597434981,-1,0.0,0,0,0,0,0,0,8,824334,277,0
1597103734,3244,0.0,0,17949,584,811,0,0,4,30211,7,0
1603756177,148,0.0,0,32049,245,575,0,0,10,176178,247,0
1597997241,186,0.0,16239,2235,689,0,0,0,10,511272,75,0
1603329028,-1,0.0,0,0,0,0,0,0,10,747151,208,0
1600461283,24,0.0,0,34330,773,48,0,0,8,910718,308,0
1604170428,172,0.0,0,1211,283,0,0,0,10,1256022,32,0
1601343491,-1,0.0,0,0,0,0,0,0,8,755280,277,0
1601319617,-1,0.0,0,0,0,0,0,0,8,507909,277,0
1598073408,1993,0.0,0,8072,902,983,0,0,10,14418,132,0
1603295656,-1,0.0,0,0,0,0,0,0,0,0,48,0
1598750964,-1,0.0,6269,0,0,0,0,0,0,0,226,0
1603149959,133,0.0,11043,40697,187,1367,0,0,23,112910,266,0
1597050206,195,0.0,0,21905,443,1116,320,0,4,264413,114,0
1598007299,5,0.0,0,21265,466,507,0,0,4,1406802,39,0
1603326981,-1,0.0,0,0,0,0,0,0,0,0,214,0
1604136195,-1,0.0,0,0,0,0,0,0,0,0,32,0
1598756075,3,0.0,0,7126,1003,747,0,0,8,425891,34,0
1603314358,106,0.0,14234,38885,998,0,0,0,10,1526999,130,0
1597114921,482,0.0,0,54388,609,0,0,0,4,890535,219,0
1597119455,200,0.0,0,47974,902,983,0,0,10,124299,132,0
1598930134,-1,0.0,0,0,0,0,0,0,8,1275829,277,0
1597084205,-1,0.0,0,0,0,0,0,0,0,0,224,0
1603755636,143,0.0,0,38885,0,0,0,0,10,391790,130,0
1600473160,-1,0.0,0,20000,566,687,384,0,13,495022,254,0
1601308485,-1,0.0,0,0,0,0,0,0,8,1368490,277,0
1603156362,-1,0.0,0,0,0,0,0,0,0,0,245,0
1603761411,250,0.0,0,28491,752,0,0,0,4,1573601,189,0
1598836881,10,0.0,0,55071,0,0,0,0,19,1463279,123,0
1603758182,325,0.0,0,15826,566,79,0,0,10,258945,162,0
1603766921,2186,0.0,2590,39795,764,1115,0,0,4,1225719,161,0
1598725804,97,0.0,0,39795,902,983,0,0,19,1539017,5,0
1603350290,365,0.0,0,23356,0,0,0,0,4,955719,48,0
1598917352,-1,0.0,0,0,0,0,0,0,8,855816,277,0
1601412180,0,0.0,5154,38885,364,0,0,0,10,1175446,130,0
1604185105,47,0.0,0,49911,584,379,0,0,4,1018630,178,0
